"X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
-0.19225045787546,0.0339926739926739,3.048094099146e-15,-2.11006782395826e-13,5.92105407620062e-10,1.08973703738919e-15,-0.356227106227103,-0.00618131868131793,5.59596088774171e-16,-0.0975274725274721,-1.41336035285585e-14,-1.19031575235527e-14,-0.00206696875156888,-1.15273919526731e-14,24.5777599136964,-0.087906286008947,-0.943184783140074,0.0086996336996337,-2.41063724212431e-14,0,1.14571428571429,0
0.105936355311356,0.0232783882783927,2.52089305904269e-15,2.62470170274443e-12,1.043600713443e-10,-3.4632392182767e-17,-0.356227106227109,-0.00618131868131982,2.43086710686205e-15,-0.0975274725274722,1.54874097447503e-14,2.14253547524864e-14,0.00184455723416391,2.63182430487674e-14,-6.75039110195289,0.477616108263466,-3.08380666126202,0.00869963369963376,2.63854383290272e-14,0,1.04571428571429,0
0.0535737179487162,-0.101227106227102,5.37900403836599e-15,-3.5891836244842e-12,3.38787451752144e-10,1.54856017102729e-15,-0.356227106227102,-0.00618131868131675,-7.51727264017231e-16,-0.0975274725274703,-2.09422998103838e-14,-2.43704002829222e-14,-0.0614082753915118,-1.27849727163507e-14,24.4496130605497,-0.314262429865139,1.03508195012666,0.008699633699634,-1.43043953078221e-14,0,1.34857142857143,0
0.0428594322344354,0.175311355311358,1.36397299393358e-16,2.94445255944258e-12,2.56100842365534e-10,1.2378603838491e-15,-0.356227106227108,-0.0061813186813186,-5.06099124816896e-17,-0.0975274725274717,-5.68174096709701e-15,-9.01479695901732e-16,-0.0253662480591961,-3.78928594801439e-15,31.7057902167277,-0.153088187440832,-0.16940439685973,0.00869963369963369,7.44343821744497e-15,0,1.69285714285714,0
-0.0816460622710594,0.582948717948716,-1.87217440540784e-15,1.14620285368391e-12,-9.51388506290328e-11,2.01379397234922e-16,-0.383699633699637,-0.00618131868131881,1.14414156546132e-15,-0.097527472527473,-8.21508252121842e-15,2.49277321077071e-15,0.0747232147854604,-3.1971511939299e-15,8.01444406288117,-0.424219972322665,-1.10401770022299,0.00869963369963366,1.58839683685405e-14,0,1.18,0
0.194892399267402,0.215805860805861,1.85116534699819e-15,1.65491147366226e-12,-2.07241400186971e-09,-3.03205961754521e-16,0.506410256410256,-0.00618131868131933,1.01326381469159e-15,-0.0975274725274736,1.26250174842287e-14,1.4041873535784e-14,0.028830509306228,3.83138454551481e-15,-15.2427903693521,-0.068523585376216,-3.47593703089248,0.00869963369963327,3.83432138190081e-15,0,1.25714285714286,0
0.60252976190476,0.0880036630036644,2.67113295155225e-15,7.769579979088e-14,4.53307504464902e-10,5.01202441218859e-16,0.489926739926738,-0.00618131868131837,8.68816770148849e-16,-0.097527472527473,1.67435041385463e-14,1.39258626438865e-14,-0.0380774973735791,4.86853101373611e-15,30.7102191211577,-0.105802140154805,0.00848937603393035,0.0086996336996339,-2.63158186903961e-15,0,1.02142857142857,0
0.235386904761904,-0.112161172161173,-1.43241705566476e-15,1.18365703991002e-12,1.14736010751783e-10,-2.80976804701444e-16,0.489926739926737,-0.00618131868132007,2.76454533208951e-15,-0.097527472527472,6.79934389025644e-15,2.34469751807329e-14,-0.00692056195126723,3.36838659576701e-15,23.4240844225226,-0.0475037718564426,2.32380322884785,0.00869963369963338,2.43659559175152e-14,0,0.752857142857143,0
0.107584706959709,-0.2896336996337,-4.6326707321455e-18,-7.48056705310009e-13,7.93267579382734e-11,3.20947690584344e-16,0.445970695970692,-0.028159340659341,1.48109558273081e-15,-0.0975274725274733,1.2255218755515e-14,8.72445793185525e-15,-0.00352555489153008,1.62828433429823e-15,21.8881370365748,0.510911979059345,1.04812016191484,-0.00228937728937748,1.59841083276816e-14,0,0.835714285714286,0
-0.0925801282051296,-0.209578754578754,-2.42229323868253e-15,1.86598613364049e-12,-1.0805219908991e-10,9.20667651175487e-17,0.41300366300366,-0.0446428571428592,9.0619924182388e-16,-0.0975274725274727,2.61717827469479e-15,1.44959088793039e-14,0.0608007104455201,4.2649235536839e-15,-66.8466240356863,-0.781593848446561,3.89237881992341,-0.0956959706959708,2.50568344523146e-16,0,1.41428571428571,0
-0.270052655677656,-0.332985347985353,-1.2951367708841e-16,6.94946938016376e-13,5.66817940890877e-11,1.7336485846887e-15,0.698717948717949,-0.0611263736263722,-2.13180721728651e-16,-0.0975274725274699,-6.90163680307912e-15,-1.45978066828002e-14,0.000109272879108851,1.31638456903936e-16,-66.729603556167,-0.926372819475531,3.80948754453223,-0.381410256410257,1.17166540271558e-14,0,1.98142857142857,0
-0.189997710622711,0.141575091575091,-3.19290121205136e-15,2.74288478351357e-12,-9.97308786000657e-11,1.04697507784967e-15,0.913003663003662,-0.0995879120879117,3.58112691901794e-16,-0.0975274725274712,-6.63439633000188e-16,-9.60219008063077e-15,0.0178080184853115,2.68310680813448e-15,-4.55007891414192,-0.0224151105177929,-2.28355274850815,-0.628663003663004,8.42454217145901e-15,0,1.87714285714286,0
-0.31340430402931,0.2809706959707,-1.14848489543516e-15,-1.11709016268211e-13,-9.37056839505919e-11,8.90683660294135e-16,0.792124542124541,-0.121565934065933,3.69645388749951e-16,-0.108516483516482,-3.29592885344103e-15,-5.70948108707195e-15,-0.0201713643289729,2.83573856691089e-15,-65.7671659937287,-0.698623069225761,3.74759360513827,-0.496794871794872,1.73652555698777e-14,0,1.55857142857143,0.285714285714286
0.161156135531135,0.156739926739928,2.34310331948159e-17,-9.38911731533735e-13,-4.90841557458244e-10,-2.1116468188383e-17,-0.086996336996337,0.202609890109891,9.36644208877388e-16,-0.251373626373626,2.56152426143147e-15,4.48158872033635e-15,-0.0356608757559277,2.90627818483935e-15,-12.1311311951933,-0.121574700927387,-0.41198473319015,0.810897435897437,3.49099763634864e-14,0,1.21,1
